X,Y,Ubicacion,Fallecidos,Graves,MenosGrave,Leve,Accidentes
-70.6355435023336,-33.4348229149712,"PIO NONO & BELLAVISTA, PROVIDENCIA",0,0,0,1,1
-70.6353769326148,-33.4356908680299,"SANTA MARIA & PIO NONO, PROVIDENCIA",0,1,0,0,1
-70.6353684514569,-33.4363853882718,"CARDENAL JOSE MARIA CARO & PIO NONO, SANTIAGO",0,1,0,1,2
-70.6353178011236,-33.43712555608,"3 LIBERTADOR BERNARDO O`HIGGINS, SANTIAGO",0,0,0,1,1
-70.6337280415864,-33.3665960456317,"RECOLETA & LOS CEREZOS, HUECHURABA",0,0,2,0,1
-70.6358514034259,-33.4907320280062,"MATTA VIAL & SAN GREGORIO, SAN JOAQUIN",0,0,0,0,1
-70.6367937455198,-33.545342687978,"PEDRO AGUIRRE CERDA & GOYCOLEA, SAN RAMON",0,0,1,0,1
-70.6366831290333,-33.5423320904403,"PEDRO AGUIRRE CERDA & AMERICO VESPUCIO, SAN RAMON",0,1,0,1,2
-70.6370972288459,-33.5648539042171,"2176 OBSERVATORIO, LA PINTANA",2,1,0,1,1
-70.6351471107836,-33.4641375304271,"SIERRA BELLA & PEDRO LAGOS, SANTIAGO",0,0,0,0,1
-70.6334358533848,-33.3751132431889,"496 CAMINO AL BOSQUE DE SANTIAGO, HUECHURABA",0,0,0,1,1
-70.6348828967897,-33.4540766371056,"CUEVAS & COQUIMBO, SANTIAGO",0,0,0,1,1
-70.6366440269497,-33.5488256694325,"ALPATACAL & PEDRO AGUIRRE CERDA, SAN RAMON",0,0,0,1,1
-70.6345890165165,-33.4395610858358,"LIVINGSTONE & VICUNA MACKENNA, PROVIDENCIA",0,0,0,1,1
-70.6344368363625,-33.4400500795844,"VICUNA MACKENNA & EULOGIA SANCHEZ, SANTIAGO",0,1,0,1,2
-70.6343726496114,-33.4400689623017,"58 VICUNA MACKENNA, PROVIDENCIA",0,1,0,0,1
-70.6360420712358,-33.5471742891979,"VICUNA MACKENNA & PADRE JUAN BAUTISTA DIAZ, SAN RAMON",0,1,0,0,1
-70.635559348039,-33.5272685823392,"7592 SANTA ROSA, LA GRANJA",0,0,0,0,1
-70.6355447752832,-33.5304972782652,"EL PARRON & SANTA ROSA, SAN RAMON",0,1,0,0,1
-70.6344887323271,-33.4766364858332,"CARMEN & PINTOR CICARELLI, SAN JOAQUIN",0,0,0,0,1
-70.6336050920299,-33.4324045102976,"140 MALLINKRODT, PROVIDENCIA",0,0,0,0,1
-70.633487063796,-33.4427500460573,"140 VICUNA MACKENNA, PROVIDENCIA",0,0,0,1,1
-70.6334756959386,-33.4432912929156,"VICUNA MACKENNA & FRANCISCO BILBAO, SANTIAGO",0,1,0,0,1
-70.6332523465751,-33.4382620307488,"RAMON CARNICER & ARTURO BURHLE, PROVIDENCIA",0,0,0,1,1
-70.6316498002969,-33.361780506257,"EL TAMARUGAL & RECOLETA, HUECHURABA",0,1,0,0,1
-70.6351223201725,-33.5538057548758,"ESPERANZA & ARTURO PRAT, SAN RAMON",0,0,0,1,1
-70.6332769780595,-33.4562171005093,"MANUEL ANTONIO MATTA & PORTUGAL, SANTIAGO",0,0,0,0,1
-70.6328379563019,-33.439683360487,"RAMON CARNICER & EULOGIA SANCHEZ, PROVIDENCIA",0,2,0,0,2
-70.6346157480578,-33.535487572095,"SANTA ROSA & PARAGUAY, SAN RAMON",0,0,1,0,1
-70.6321312975167,-33.404232649532,"2465 EL SALTO, RECOLETA",0,0,0,1,1
-70.6345927853025,-33.5359838739837,"SANTA ROSA & GUATEMALA, SAN RAMON",0,0,2,2,2
-70.6313504522133,-33.3756817764697,"CAMINO AL BOSQUE DE SANTIAGO & REPUBLICA DE NORUEGA, HUECHURABA",0,0,0,1,1
-70.631251464157,-33.3703802688918,"PREMIO NOBEL & EL GUERRILLERO, HUECHURABA",0,0,0,1,1
-70.6343317223693,-33.5421377018261,"SANTA ROSA & AMERICO VESPUCIO, SAN RAMON",0,2,0,2,4
-70.6322084226061,-33.4388078571126,"GENERAL BUSTAMANTE & JUANA DE LESTONAC, PROVIDENCIA",0,0,0,1,1
-70.6341167261323,-33.5421585762692,"SANTA ROSA & AMERICO VESPUCIO, LA GRANJA",0,2,0,2,3
-70.6322616619182,-33.4473925651817,"VICUNA MACKENNA & SANTA ISABEL, PROVIDENCIA",0,0,0,2,2
-70.632110825671,-33.4427862078125,"FRANCISCO BILBAO & RAMON CARNICER, PROVIDENCIA",0,0,0,3,2
-70.6338951683913,-33.5452637439168,"9233 SANTA ROSA, SAN RAMON",0,0,0,1,1
-70.6338500631329,-33.5451561214798,"SANTA ROSA & LOS FRANCISCANOS, SAN RAMON",0,0,0,1,2
-70.633854894577,-33.5539938361642,"ESPERANZA & CAUPOLICAN, SAN RAMON",0,0,0,1,1
-70.6317862432612,-33.4472815862795,"24 SANTA ISABEL, PROVIDENCIA",0,0,0,1,1
-70.6335941965728,-33.5452947704705,"SANTA ROSA & ALBORADA, LA GRANJA",0,1,0,1,2
-70.6341877627722,-33.5825227597012,"PATAGONIA & BALDOMERO LILLO, LA PINTANA",0,1,0,0,1
-70.6315115962565,-33.4504235626569,"691 VICUNA MACKENNA, SANTIAGO",0,0,0,1,1
-70.6338270119313,-33.5793892255743,"PATAGONIA & JOSE MANUEL BALMACEDA, LA PINTANA",0,0,0,0,1
-70.6315074878945,-33.4605421173216,"PADRE ORELLANA & VICTORIA, SANTIAGO",0,0,0,2,1
-70.6317824469412,-33.4769336820877,"2459 SIERRA BELLA, SAN JOAQUIN",0,1,0,0,1
-70.6310195641619,-33.4362081962501,"PROVIDENCIA & SEMINARIO, PROVIDENCIA",0,0,0,2,2
-70.6330966528385,-33.5491881560725,"SANTA ROSA & ALPATACAL, SAN RAMON",0,0,1,0,1
-70.6309910065456,-33.4427287983449,"GENERAL BUSTAMANTE & FRANCISCO BILBAO, PROVIDENCIA",0,0,0,1,1
-70.6301647870177,-33.4014177292289,"EL SALTO & MUNOZ GAMERO, RECOLETA",0,1,0,0,1
-70.6307484013686,-33.4343630114818,"CARLOS WALKER MARTINEZ & SANTA MARIA, PROVIDENCIA",0,0,0,1,1
-70.6327368283088,-33.549526574075,"SANTA ROSA & LAS UVAS Y EL VIENTO, LA GRANJA",0,0,0,0,1
-70.6309053835849,-33.4519466104085,"VICUNA MACKENNA & IRARRAZAVAL, SANTIAGO",1,0,0,0,1
-70.632471288165,-33.551441922551,"SANTA ROSA & RIQUELME, LA GRANJA",0,0,0,2,2
-70.6308805541981,-33.4678551594786,"NUBLE & PEDRO LEON UGALDE, SANTIAGO",0,0,0,1,1
-70.6304277301602,-33.4471190949781,"SANTA ISABEL & GENERAL BUSTAMANTE, PROVIDENCIA",0,0,0,2,2
-70.6311723563694,-33.4897385897067,"COMANDANTE RIESLE & MARIA ELENA, SAN JOAQUIN",0,0,0,1,1
-70.6302469671135,-33.4409078710427,"180 RANCAGUA, PROVIDENCIA",0,0,0,1,1
-70.6304602738255,-33.452881348314,"866 VICUNA MACKENNA, NUNOA",0,1,0,0,1
-70.6299342496393,-33.4408668911435,"RANCAGUA & SEMINARIO, PROVIDENCIA",0,0,0,1,1
-70.6319680754592,-33.5527471704929,"10098 SANTA ROSA, LA GRANJA",1,0,0,0,1
-70.6319635813195,-33.5530809009314,"SANTA ROSA & JOSE SANTOS GONZALEZ VERA, LA GRANJA",0,1,0,0,1
-70.6319350914666,-33.5538568365505,"SANTA ROSA & ESPERANZA, LA GRANJA",0,1,0,0,1
-70.6283819848811,-33.376739839668,"CAMINO AL BOSQUE DE SANTIAGO & LOS TULIPANES, HUECHURABA",0,2,0,0,1
-70.6298097374099,-33.4554871667815,"VICUNA MACKENNA & MANUEL ANTONIO MATTA, NUNOA",0,1,0,2,3
-70.629369802853,-33.4319642292413,"410 BELLAVISTA, PROVIDENCIA",0,0,1,1,1
-70.6315703167854,-33.5562243975861,"SANTA ROSA & SARGENTO CANDELARIA, SAN RAMON",0,0,0,1,1
-70.6310879489269,-33.5374369310734,"8299 ISLA NEGRA, LA GRANJA",0,0,0,2,1
-70.6313084812745,-33.5560474861271,"SANTA ROSA & CAPITAN AVALOS, LA GRANJA",0,1,0,0,1
-70.6300621069287,-33.4959667586862,"BENOZZO GOZZOLI & PRESIDENTE SALVADOR ALLENDE, SAN JOAQUIN",0,0,0,0,1
-70.6295111308087,-33.4677018259072,"NUBLE & PADRE ORELLANA, SANTIAGO",0,0,0,1,1
-70.6281905161219,-33.3987561882254,"EL SALTO & SANTA MONICA, RECOLETA",0,1,0,0,1
-70.6309958431232,-33.5571788734135,"10350 SANTA ROSA, LA GRANJA",1,1,0,1,2
-70.6310016851175,-33.558062573709,"VENANCIA LEIVA & SANTA ROSA, LA GRANJA",0,1,0,0,1
-70.6307865437354,-33.5597968903893,"SANTA ROSA & LOS MANANTIALES, LA PINTANA",0,1,0,0,1
-70.6284367665022,-33.4349886004504,"PROVIDENCIA & CONDELL, PROVIDENCIA",0,0,0,2,2
-70.6311865008007,-33.5827787995703,"BALDOMERO LILLO & ANIBAL PINTO, LA PINTANA",0,0,0,1,1
-70.628572972883,-33.4468819441478,"SANTA ISABEL & SEMINARIO, PROVIDENCIA",0,0,0,2,2
-70.62925490499,-33.4844791356144,"ALCALDE CARLOS VALDOVINOS & LAS INDUSTRIAS, SAN JOAQUIN",0,0,0,1,1
-70.6279437095826,-33.4143431243655,"1471 AURORA DE CHILE, RECOLETA",0,1,0,1,1
-70.6306569768633,-33.5597805612944,"SANTA ROSA & SANTO TOMAS, LA PINTANA",0,2,0,0,2
-70.6271446400106,-33.3772520805552,"PRESIDENTE SALVADOR ALLENDE & CAMINO AL BOSQUE DE SANTIAGO, HUECHURABA",0,0,0,1,1
-70.6292826194434,-33.4922795412919,"LAS INDUSTRIAS & ALVAREZ DE TOLEDO, SAN JOAQUIN",0,1,0,0,1
-70.6291878004107,-33.4923890069655,"LAS INDUSTRIAS & CASTELAR NORTE, SAN JOAQUIN",0,0,0,1,1
-70.6283515966451,-33.4551816724987,"MANUEL ANTONIO MATTA & GENERAL BUSTAMANTE, NUNOA",0,0,0,1,1
-70.6282517444129,-33.4607743139914,"1398 VICUNA MACKENNA, NUNOA",0,1,0,0,1
-70.6285468190036,-33.4960949067408,"PRESIDENTE SALVADOR ALLENDE & LAS INDUSTRIAS, SAN JOAQUIN",0,0,0,1,1
-70.6266898227187,-33.3966926342089,"EL SALTO & LOS ZAPADORES, RECOLETA",0,0,0,0,1
-70.6274284287261,-33.455292997427,"MANUEL ANTONIO MATTA & SAN EUGENIO, NUNOA",0,1,0,0,1
-70.6274711938516,-33.4639139050274,"1579 VICUNA MACKENNA, NUNOA",0,0,1,0,1
-70.6270938622442,-33.4523574297907,"IRARRAZAVAL & SEMINARIO, NUNOA",0,1,0,2,3
-70.6284686832716,-33.5263970930652,"325 LA VICTORIA, LA GRANJA",0,1,0,0,1
-70.6280989700639,-33.512414739188,"PINTOR MURILLO & VARAS MENA, SAN JOAQUIN",0,1,0,1,1
-70.6286006279333,-33.542619046866,"320 AMERICO VESPUCIO, LA GRANJA",1,0,0,0,1
-70.6266910857859,-33.4440388345078,"CONDELL & MARIN, PROVIDENCIA",0,0,0,1,1
-70.626464797739,-33.4336437004463,"PROVIDENCIA & SALVADOR, PROVIDENCIA",0,0,0,2,2
-70.6276415644935,-33.4989114710549,"4628 LAS INDUSTRIAS, SAN JOAQUIN",0,1,0,0,1
-70.6276571323317,-33.5003181086906,"URETA COX & LAS INDUSTRIAS, SAN JOAQUIN",0,0,0,1,1
-70.6286511102557,-33.5539181274087,"10195 SOFIA EASTMAN DE HUNNEUS, LA GRANJA",0,0,1,0,1
-70.6279416584053,-33.5178096893832,"LO OVALLE & LA SERENA, LA GRANJA",1,0,0,0,1
-70.6269660950102,-33.4708555812263,"2071 SANTA ELENA, SANTIAGO",1,0,0,0,1
-70.6264236692993,-33.4418148235749,"FRANCISCO BILBAO & ITALIA, PROVIDENCIA",0,0,0,2,2
-70.6268706211229,-33.4709289806873,"DIAGONAL VICUNA MACKENNA & SANTA ELENA, SANTIAGO",0,0,0,1,1
-70.6264265787245,-33.4546478123242,"MATTA ORIENTE & SEMINARIO, NUNOA",0,0,0,1,1
-70.6282974003733,-33.5551582668392,"CAPITAN AVALOS & SOFIA EASTMAN DE HUNNEUS, LA GRANJA",0,0,0,1,1
-70.6264169597508,-33.467381740102,"VICUNA MACKENNA & CARLOS DITTBORN, NUNOA",0,1,0,2,3
-70.6260040186465,-33.4464196592111,"CONDELL & SANTA ISABEL, PROVIDENCIA",0,0,0,1,1
-70.6285788792463,-33.5856358179807,"SANTA ROSA & GABRIELA, LA PINTANA",0,2,0,0,2
-70.6248321564974,-33.3939303032745,"EL SALTO & AMERICO VESPUCIO, HUECHURABA",1,1,0,1,2
-70.6256092749618,-33.4367932911052,"315 SALVADOR, PROVIDENCIA",0,0,0,3,1
-70.6275415773941,-33.5585049205288,"SOFIA EASTMAN DE HUNNEUS & LAS TRANQUERAS, LA GRANJA",0,0,0,1,1
-70.6270769775331,-33.5469407440481,"395 VICUNA MACKENNA, LA GRANJA",1,0,0,0,1
-70.6251286600119,-33.4462056799156,"ITALIA & SANTA ISABEL, PROVIDENCIA",0,0,0,1,1
-70.6276630821992,-33.5930968193783,"SANTA ROSA & PLAZA DE ARMAS, LA PINTANA",0,1,0,0,1
-70.6250939813165,-33.4616454382532,"SAN EUGENIO & SUR, NUNOA",0,1,0,0,1
-70.624507339287,-33.4301882916253,"ANDRES BELLO & HUELEN, PROVIDENCIA",0,0,0,1,1
-70.6246649719991,-33.4397997459657,"SALVADOR & RANCAGUA, PROVIDENCIA",0,0,0,2,2
-70.6244381822575,-33.4639807497996,"1331 SAN EUGENIO, NUNOA",0,0,0,1,1
-70.626980458468,-33.6003563436412,"14326 SANTA ROSA, LA PINTANA",0,1,1,0,1
-70.6241468227137,-33.4564362694177,"532 ALCALDE EDUARDO CASTILLO VELASCO, NUNOA",0,0,0,1,1
-70.6250461146084,-33.5126622520736,"5949 LAS INDUSTRIAS, SAN JOAQUIN",0,1,0,0,1
-70.6235623106615,-33.4435477680534,"MARIN & SALVADOR, PROVIDENCIA",0,0,1,1,1
-70.6231724755177,-33.4289702621748,"PEREZ VALENZUELA & ANDRES BELLO, PROVIDENCIA",0,2,0,0,2
-70.6229765743993,-33.4288465698027,"1135 ANDRES BELLO, PROVIDENCIA",1,0,0,0,1
-70.6264413638243,-33.6152612952402,"SANTA ROSA & RIO COLORADO, PUENTE ALTO",0,1,0,0,1
-70.6245006090472,-33.5180352396136,"6457 17 ORIENTE, LA GRANJA",0,0,0,2,1
-70.6235231662126,-33.4668425133217,"SAN EUGENIO & CARLOS DITTBORN, NUNOA",0,1,0,0,1
-70.6229910212212,-33.4394429009749,"JULIO PRADO & RANCAGUA, PROVIDENCIA",0,0,0,1,1
-70.6250445193508,-33.5505566689065,"CANTO GENERAL & JOAQUIN EDWARDS BELLO, LA GRANJA",0,0,0,1,1
-70.6228232281173,-33.435053179745,"370 JOSE MANUEL INFANTE, PROVIDENCIA",1,0,0,0,1
-70.6229146534824,-33.4457386767697,"SANTA ISABEL & SALVADOR, PROVIDENCIA",0,1,0,0,1
-70.6241567737816,-33.5163443275249,"LAS INDUSTRIAS & LO OVALLE, LA GRANJA",0,0,0,1,1
-70.6246825686679,-33.5525093416053,"BENJAMIN SUBERCASEAUX & JOAQUIN EDWARDS BELLO, LA GRANJA",1,0,0,0,1
-70.6230501767462,-33.4703297603056,"SAN EUGENIO & ESTACION PIRQUE, NUNOA",0,1,0,0,1
-70.6221912498496,-33.4299931544197,"JOSE MIGUEL CLARO & PROVIDENCIA, PROVIDENCIA",0,0,0,2,1
-70.6227587332993,-33.4610447554773,"SUR & SALVADOR SUR, NUNOA",0,0,0,1,1
-70.6213309803769,-33.3941294186724,"RINCONADA EL SALTO & DEL PARQUE, HUECHURABA",0,0,1,1,2
-70.6222565465241,-33.4479477552835,"CAUPOLICAN & SALVADOR, NUNOA",0,0,0,1,1
-70.6231446147743,-33.5076910971709,"DEPARTAMENTAL & VECINAL, SAN JOAQUIN",0,1,0,0,1
-70.6238657533628,-33.5468476384389,"659 VICUNA MACKENNA, LA GRANJA",0,0,0,2,1
-70.6239668611453,-33.5562793031936,"SAN JOSE DE LA ESTRELLA & JOAQUIN EDWARDS BELLO, LA GRANJA",0,0,0,1,1
-70.6238778436766,-33.5561271625853,"10484 JOAQUIN EDWARDS BELLO, LA GRANJA",0,1,0,0,1
-70.6230062284218,-33.5158453733787,"256 LO OVALLE, LA GRANJA",0,0,0,1,1
-70.6215128380114,-33.4392007110031,"JOSE MANUEL INFANTE & ALFEREZ REAL, PROVIDENCIA",0,1,0,1,2
-70.6214523393315,-33.439417941671,"JOSE MANUEL INFANTE & DIAGONAL RANCAGUA, PROVIDENCIA",0,1,0,0,1
-70.6221113258294,-33.4782691056762,"VICUNA MACKENNA & SANTA ELENA, MACUL",0,1,0,1,2
-70.6215580718584,-33.4503016509296,"SALVADOR & SUCRE, NUNOA",0,0,0,1,1
-70.6225471831946,-33.5114414840372,"VARAS MENA & VECINAL, SAN JOAQUIN",0,0,0,1,1
-70.6232571732451,-33.5569198832938,"10535 LAS CAPUCHINAS, LA GRANJA",0,1,0,0,1
-70.6218095624678,-33.479400337764,"VICUNA MACKENNA & JOSE ANANIAS, MACUL",0,0,0,1,1
-70.6213776731172,-33.4804791623187,"3190 VICUNA MACKENNA, MACUL",0,0,0,1,1
-70.6203626277197,-33.428826643946,"PROVIDENCIA & MANUEL MONTT, PROVIDENCIA",0,1,0,1,2
-70.6207859906995,-33.4567959006462,"SALVADOR & ALCALDE EDUARDO CASTILLO VELASCO, NUNOA",0,1,0,0,1
-70.6206982989468,-33.4555525232911,"SALVADOR & JOSE DOMINGO CANAS, NUNOA",0,1,0,0,1
-70.6205062429074,-33.4452290833703,"LUIS BELTRAN & SANTA ISABEL, PROVIDENCIA",0,0,0,1,1
-70.6204414955091,-33.4423260349337,"JOSE MANUEL INFANTE & CLEMENTE FABRES, PROVIDENCIA",0,1,0,0,1
-70.6202129211334,-33.4323457467392,"300 JOSE MIGUEL CLARO, PROVIDENCIA",0,1,0,0,1
-70.6203833220309,-33.4611750341385,"1060 GRECIA, NUNOA",0,1,0,0,1
-70.6196443297611,-33.4266355554639,"CIRUJANO GUZMAN & GENERAL FLORES, PROVIDENCIA",0,1,0,1,1
-70.6197632378537,-33.439981118818,"FRANCISCO BILBAO & DIAGONAL RANCAGUA, PROVIDENCIA",0,0,0,1,1
-70.6203065142624,-33.4853720496705,"VICUNA MACKENNA & QUILIN, MACUL",0,0,0,1,1
-70.6199278212961,-33.4661861341762,"980 CARLOS DITTBORN, NUNOA",0,0,0,1,1
-70.6207670666149,-33.5147023303959,"LO OVALLE & CALLE P, LA GRANJA",0,0,1,0,1
-70.6186554181701,-33.4220310795294,"SANTA MARIA & LA CONCEPCION, PROVIDENCIA",0,2,1,5,4
-70.6186494818731,-33.4251875749185,"292 ANTONIO BELLET, PROVIDENCIA",0,0,0,2,1
-70.6187189604074,-33.4312469861839,"MANUEL MONTT & GRANADEROS, PROVIDENCIA",0,0,0,3,3
-70.6186284451035,-33.4281097893416,"PROVIDENCIA & GENERAL DEL CANTO, PROVIDENCIA",0,0,0,1,1
-70.6206071706236,-33.5378721677189,"CARDENAL RAUL SILVA HENRIQUEZ & SAN GREGORIO, LA GRANJA",0,0,1,0,1
-70.6187818525425,-33.4410039872648,"ELENA BLANCO, PROVIDENCIA",0,0,0,1,1
-70.6182565333344,-33.4318301948781,"380 MANUEL MONTT, PROVIDENCIA",0,0,0,1,1
-70.6202722118428,-33.5556964534856,"SAN JOSE DE LA ESTRELLA & LAS PARCELAS, LA GRANJA",0,0,1,0,1
-70.6178268244006,-33.4243235312606,"305 PADRE MARIANO, PROVIDENCIA",0,1,0,0,1
-70.6177257989159,-33.4229360250414,"ANDRES BELLO & LA CONCEPCION, PROVIDENCIA",0,0,0,2,1
-70.6194678797793,-33.527020157499,"LOTA & LINARES, LA GRANJA",0,0,0,1,1
-70.6177127587565,-33.4326669763588,"484 MANUEL MONTT, PROVIDENCIA",0,0,0,1,1
-70.6173968624673,-33.4208570785956,"MONSENOR CARLOS CASANUEVA & LOS CONQUISTADORES, PROVIDENCIA",0,0,0,1,1
-70.6174595249054,-33.4248153126306,"236 PADRE MARIANO, PROVIDENCIA",0,0,0,1,1
-70.6174934634593,-33.4330215519121,"532 MANUEL MONTT, PROVIDENCIA",0,0,0,1,1
-70.6173217917597,-33.4284064063927,"DOCTOR LUIS MIDDLETON & ANTONIO VARAS, PROVIDENCIA",0,1,0,0,1
-70.6167604413601,-33.4213343307525,"MONSENOR CARLOS CASANUEVA & SANTA MARIA, PROVIDENCIA",0,1,0,0,1
-70.6182412367738,-33.5079897313127,"DEPARTAMENTAL & BRASILIA, SAN JOAQUIN",0,0,1,1,1
-70.6195047528856,-33.5843931976428,"JUANITA & GABRIELA, LA PINTANA",1,0,0,0,1
-70.6160267661365,-33.4183047103569,"EL COMENDADOR & PEDRO DE VALDIVIA NORTE, PROVIDENCIA",0,0,0,1,1
-70.6160708963081,-33.4322915793678,"541 ANTONIO VARAS, PROVIDENCIA",0,0,0,1,1
-70.6162046045867,-33.4493615128411,"SUCRE & JOSE MIGUEL CLARO, NUNOA",0,1,0,0,1
-70.6158532663947,-33.4327363137262,"ELIODORO YANEZ & ANTONIO VARAS, PROVIDENCIA",0,0,0,3,3
-70.6161558820617,-33.4531137626082,"1419 IRARRAZAVAL, NUNOA",0,0,1,0,1
-70.6159811118244,-33.4529717482655,"JOSE MIGUEL CLARO & IRARRAZAVAL, NUNOA",0,1,0,2,2
-70.6152727377243,-33.4344934333735,"ANTONIO VARAS & VALENZUELA CASTILLO, PROVIDENCIA",0,1,0,0,1
-70.6148029859939,-33.4207465861026,"SANTA MARIA & PEDRO DE VALDIVIA NORTE, PROVIDENCIA",0,0,1,0,1
-70.6146945836216,-33.4154722620598,"EL CERRO & LOS MISIONEROS, PROVIDENCIA",0,0,0,1,1
-70.615622101467,-33.4707334427589,"GUILLERMO MANN & NUEVA 1, NUNOA",0,0,0,1,1
-70.6185403883075,-33.6279271298551,"ESTACION QUILACOYA & SIN NOMBRE, PUENTE ALTO",1,0,0,0,1
-70.6147320278434,-33.4256264342904,"PROVIDENCIA & LA CONCEPCION, PROVIDENCIA",0,0,0,2,2
-70.6165271552387,-33.5315857193098,"TOME & CORONEL, LA GRANJA",0,0,0,2,2
-70.6150019959857,-33.4616691295367,"GRECIA & MARATHON, NUNOA",0,0,0,2,2
-70.6156787899777,-33.4992845141229,"4860 VICUNA MACKENNA, MACUL",0,1,0,0,1
-70.6147266015191,-33.4491372790535,"DOMINGO FAUSTINO SARMIENTO & SUCRE, NUNOA",0,1,0,0,1
-70.6140335323012,-33.4169418398374,"PADRE LETELIER & EL COMENDADOR, PROVIDENCIA",0,0,1,0,1
-70.6153797349168,-33.4912982478877,"1711 ESCUELA AGRICOLA, MACUL",0,0,0,1,1
-70.6140657784632,-33.4250759704799,"1909 PROVIDENCIA, PROVIDENCIA",0,0,0,1,1
-70.6154217299182,-33.5010915146067,"CAPITAN PRAT & VICUNA MACKENNA, MACUL",0,1,0,0,1
-70.6164234790612,-33.5607157825912,"LOS OLMECAS & MACHITUN, LA PINTANA",0,1,0,1,1
-70.6164180357542,-33.5627359205124,"SAN MIGUEL & RIO COCHIGUA, LA PINTANA",0,1,0,0,1
-70.6133466040066,-33.39782281895,"700 AMERICO VESPUCIO, HUECHURABA",0,1,0,0,1
-70.6162477761832,-33.5564885602183,"SANTO TOMAS & LA SERENA, LA GRANJA",0,0,1,0,1
-70.6157793574059,-33.5440586169537,"733 ISLA DE PASCUA, LA GRANJA",0,0,0,1,1
-70.6137962709468,-33.4389857491843,"1482 FRANCISCO BILBAO, PROVIDENCIA",0,0,0,1,1
-70.6133848887483,-33.4260588118299,"FIDEL OTEIZA & MARCHANT PEREIRA, PROVIDENCIA",0,0,0,2,1
-70.6148168387084,-33.5038770188029,"VICUNA MACKENNA & ESTADIO COLO COLO, MACUL",1,0,0,0,1
-70.613639675525,-33.4531826160147,"IRARRAZAVAL & MONSENOR EYZAGUIRRE, NUNOA",0,1,0,0,1
-70.6151968078484,-33.5463207640799,"MANUEL RODRIGUEZ & CORONEL, LA GRANJA",0,0,0,0,1
-70.6124464095822,-33.4235819545364,"PROVIDENCIA & PEDRO DE VALDIVIA, PROVIDENCIA",0,3,0,3,4
-70.6138093668703,-33.5081738103655,"VICUNA MACKENNA & DEPARTAMENTAL, MACUL",0,1,0,0,1
-70.6131490219329,-33.4807038001056,"MARATHON & DOMINGO ARTEAGA, MACUL",0,1,0,0,1
-70.614554703684,-33.5604335583067,"GENERAL ARRIAGADA & DON JUAN, LA PINTANA",0,0,0,1,1
-70.6124798752436,-33.453296909647,"IRARRAZAVAL & MANUEL MONTT, NUNOA",0,0,0,1,1
-70.6140468649269,-33.5389228148024,"OSORNO & 6 ORIENTE, LA GRANJA",1,0,0,0,1
-70.6114751304674,-33.4228190013431,"PROVIDENCIA & LAS URBINAS, PROVIDENCIA",0,0,1,0,1
-70.6116006039421,-33.4319349168663,"MARCHANT PEREIRA & ELIODORO YANEZ, PROVIDENCIA",0,1,0,1,2
-70.6126203411379,-33.4910816852769,"ESCUELA AGRICOLA & GENERAL BAQUEDANO, MACUL",0,0,0,0,1
-70.611320223354,-33.4464400334577,"ANTONIO VARAS & DIAGONAL ORIENTE, PROVIDENCIA",0,2,0,0,2
-70.6129731917488,-33.5460521576236,"8950 ISLA QUIRIQUINA, LA GRANJA",0,1,0,0,1
-70.6103193066583,-33.4196324989985,"ANDRES BELLO & SANTA MAGDALENA, PROVIDENCIA",0,0,1,1,1
-70.6106161267325,-33.4485053596523,"SUCRE & ANTONIO VARAS, NUNOA",0,0,0,2,1
-70.6098542503381,-33.421820978723,"RICARDO LYON & PROVIDENCIA, PROVIDENCIA",0,0,0,2,2
-70.6100113891749,-33.4501274938763,"2500 ANTONIO VARAS, NUNOA",0,0,1,0,1
-70.6095049889418,-33.422709310722,"RICARDO LYON & 11 DE SEPTIEMBRE, PROVIDENCIA",0,0,0,1,1
-70.6094341043408,-33.4188684106392,"ANDRES BELLO & SUECIA, PROVIDENCIA",0,0,0,1,1
-70.6094619652016,-33.4314486486572,"ELIODORO YANEZ & PEDRO DE VALDIVIA, PROVIDENCIA",0,0,0,3,2
-70.6098008517993,-33.4509599131722,"ANTONIO VARAS & SIMON BOLIVAR, NUNOA",0,0,0,1,1
-70.6114222987133,-33.5466314833207,"TRINIDAD & ISLA MORELOS, LA GRANJA",0,0,0,0,1
-70.6088810423864,-33.4162873165256,"EL CERRO & SANTA MARIA, PROVIDENCIA",0,0,0,1,1
-70.6094666604741,-33.4567449908222,"CAMPOS DE DEPORTES & JOSE DOMINGO CANAS, NUNOA",0,1,0,0,1
-70.6091253412539,-33.440597611112,"MARCHANT PEREIRA & BUSTOS, PROVIDENCIA",0,0,0,1,1
-70.6088127779026,-33.4312406328863,"2042 ELIODORO YANEZ, PROVIDENCIA",0,1,0,1,1
-70.6083945711677,-33.4178988947923,"2425 ANDRES BELLO, PROVIDENCIA",0,0,1,1,2
-70.608915571469,-33.4537039558937,"IRARRAZAVAL & ANTONIO VARAS, NUNOA",0,1,0,1,2
-70.6085348742031,-33.4330839801885,"2025 MAR DEL PLATA, PROVIDENCIA",0,1,0,1,1
-70.6084101736721,-33.4350696327734,"PEDRO DE VALDIVIA & LOS ESTANQUES, PROVIDENCIA",0,0,0,1,1
-70.608113971938,-33.420761353864,"SUECIA & PROVIDENCIA, PROVIDENCIA",0,0,1,1,2
